Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21254601.mp3;common_voice_de_21254601.mp3;0;283;283;107904;letztlich ist uns allen klar dass eine regionale lösung gefunden werden muss;letztlich ist uns allen klar dass eine regionale lösung gefunden werden muss;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21254605.mp3;common_voice_de_21254605.mp3;0;310;310;118272;herr präsident ich möchte dem herrn staatsekretär für die informationen danken;herr präsident ich möchte dem herrn staatssekretär für die informationen danken;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21254613.mp3;common_voice_de_21254613.mp3;0;279;279;106368;natürlich muss dieser mord aufgeklärt werden und eine internationale untersuchung stattfinden;natürlich muss dieser mord aufgeklärt werden und eine internationale untersuchung stattfinden;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21254617.mp3;common_voice_de_21254617.mp3;0;181;181;68736;die armen bekommen weniger die reichen mehr;die armen bekommen weniger die reichen mehr;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21254619.mp3;common_voice_de_21254619.mp3;0;249;249;94848;in diesem zusammenhang dürfen keine neuen bedingungen gestellt werden;in diesem zusammenhang dürfen keine neuen bedingungen gestellt werden;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21254624.mp3;common_voice_de_21254624.mp3;0;154;154;58368;und hier stellen sich mir einige fragen;und hier stellen sich mir einige fragen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21254625.mp3;common_voice_de_21254625.mp3;0;217;217;82560;ist das die strategie die sie verfolgen wollen oder nicht;ist das die strategie die sie verfolgen wollen oder nicht;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21254626.mp3;common_voice_de_21254626.mp3;0;303;303;115584;ich hoffe zutiefst ihre sympathischen vorschläge mögen der juristischen prüfung standhalten;ich hoffe zutiefst ihre sympathischen vorschläge mögen der juristischen prüfung standhalten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21254627.mp3;common_voice_de_21254627.mp3;0;208;208;79104;das ist von grundlegender bedeutung für ihre zukunft;das ist von grundlegender bedeutung für ihre zukunft;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321348.mp3;common_voice_de_21321348.mp3;0;266;266;101376;ja wir sind an einem punkt angelangt wo das vielleicht nicht länger unddenkbar ist;ja wir sind an einem punkt angelangt wo das vielleicht nicht länger undenkbar ist;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321350.mp3;common_voice_de_21321350.mp3;0;254;254;96768;wie ein redner vor mir schon sagte werden sie nämlich immer wichtiger;wie ein redner vor mir schon sagte werden sie nämlich immer wichtiger;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321351.mp3;common_voice_de_21321351.mp3;0;213;213;81024;ich dachte ich gratuliere heute abend einmal ebenfalls allen;ich dachte ich gratuliere heute abend einmal ebenfalls allen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321360.mp3;common_voice_de_21321360.mp3;0;140;140;52992;diese zahl scheint hoch;diese zahl scheint hoch;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321361.mp3;common_voice_de_21321361.mp3;0;268;268;102144;die psychische gesundheit wird schon zu lange ignoriert und vernachlässigt;die psychische gesundheit wird schon zu lange ignoriert und vernachlässigt;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321362.mp3;common_voice_de_21321362.mp3;0;265;265;100992;aus diesen gründen haben wir uns der abstimmung über diesen bericht enthalten;aus diesen gründen haben wir uns der abstimmung über diesen bericht enthalten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321363.mp3;common_voice_de_21321363.mp3;0;177;177;67200;was ist der sinn der digitalisierung;was ist der sinn der digitalisierung;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321364.mp3;common_voice_de_21321364.mp3;0;298;298;113664;kriminalität und beschäftigung sind nicht nur eine angelegenheit der mitgliedstaaten;kriminalität und beschäftigung sind nicht nur eine angelegenheit der mitgliedstaaten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321365.mp3;common_voice_de_21321365.mp3;0;166;166;62976;auch das kann man nicht hinnehmen;auch das kann man nicht hinnehmen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321366.mp3;common_voice_de_21321366.mp3;0;261;261;99456;wir haben dort eine frontlinie die aserbadchan teilt;wir haben dort eine frontlinie die aserbaidschan teilt;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321367.mp3;common_voice_de_21321367.mp3;0;235;235;89472;brauchen wir in diesem sinne mehr stellvertretende botschafter;brauchen wir in diesem sinne mehr stellvertretende botschafter;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321368.mp3;common_voice_de_21321368.mp3;0;230;230;87552;schließlich möchte ich noch eine bemerkung anschließen;schließlich möchte ich noch eine bemerkung anschließen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321369.mp3;common_voice_de_21321369.mp3;0;272;272;103680;die geschäftsordnung kann im verlauf der aussprachen nicht einfach geändert werden;die geschäftsordnung kann im verlauf der aussprachen nicht einfach geändert werden;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321370.mp3;common_voice_de_21321370.mp3;0;250;250;95232;viele frauen und mädchen sind aufgrund dieser skandalösen politik gestorben;viele frauen und mädchen sind aufgrund dieser skandalösen politik gestorben;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321372.mp3;common_voice_de_21321372.mp3;0;195;195;74112;die zeit ist reif für veränderung;die zeit ist reif für veränderung;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321373.mp3;common_voice_de_21321373.mp3;0;270;270;102912;diese vorschläge werden bei den bürgern der europäischen union keinen widerhall finden;diese vorschläge werden bei den bürgern der europäischen union keinen widerhall finden;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321374.mp3;common_voice_de_21321374.mp3;0;238;238;90624;die konferenz von barcelona hat in dieser hinsicht keine zweifel gelassen;die konferenz von barcelona hat in dieser hinsicht keine zweifel gelassen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321375.mp3;common_voice_de_21321375.mp3;0;201;201;76416;die technische entwicklung schreitet immer schneller voran;die technische entwicklung schreitet immer schneller voran;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321376.mp3;common_voice_de_21321376.mp3;0;249;249;94848;hier kann man subsidiarität auch in die praxis umsetzen;hier kann man subsidiarität auch in die praxis umsetzen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321378.mp3;common_voice_de_21321378.mp3;0;201;201;76416;wir können das jetzt nicht noch einmal splitten;wir können das jetzt nicht noch einmal splitten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321379.mp3;common_voice_de_21321379.mp3;0;199;199;75648;die irrgatten und partner sind keine angestellten;die ehegatten und partner sind keine angestellten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321387.mp3;common_voice_de_21321387.mp3;0;241;241;91776;sie verspätet sich wird aber vor ende der aussprache hier sein;sie verspätet sich wird aber vor ende der aussprache hier sein;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321388.mp3;common_voice_de_21321388.mp3;0;250;250;95232;die strategie von lissabon hatte keinen nachhaltigen erfolg;die strategie von lissabon hatte keinen nachhaltigen erfolg;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321389.mp3;common_voice_de_21321389.mp3;0;242;242;92160;das ist die situation die wir in diesen ländern vorfinden;das ist die situation die wir in diesen ländern vorfinden;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321397.mp3;common_voice_de_21321397.mp3;0;281;281;107136;und im übrigen heißt dies außerhalb unserer zuständigkeit;und im übrigen heißt dies außerhalb unserer zuständigkeit;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321398.mp3;common_voice_de_21321398.mp3;0;120;120;45312;und das wollen wir ja;und das wollen wir ja;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321400.mp3;common_voice_de_21321400.mp3;0;234;234;89088;wir bewegen uns vom theoretischen zum konkreten;wir bewegen uns vom theoretischen zum konkreten;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321406.mp3;common_voice_de_21321406.mp3;0;289;289;110208;wir haben den öffentlichen sektor unterschiedlich organisiert und verschiedenartige regeln dafür;wir haben den öffentlichen sektor unterschiedlich organisiert und verschiedenartige regeln dafür;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321412.mp3;common_voice_de_21321412.mp3;0;161;161;61056;das wäre eine ähnliche situation;das wäre eine ähnliche situation;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321414.mp3;common_voice_de_21321414.mp3;0;219;219;83328;ein blick ins internet zeigt sehr genau wenig damit meine;ein blick ins internet zeigt sehr genau wen ich damit meine;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321478.mp3;common_voice_de_21321478.mp3;0;159;159;60288;wörter haben einen sinn;wörter haben einen sinn;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321482.mp3;common_voice_de_21321482.mp3;0;243;243;92544;grundsätzlich stehe ich diesem gedanken positiv gegenüber;grundsätzlich stehe ich diesem gedanken positiv gegenüber;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321485.mp3;common_voice_de_21321485.mp3;0;259;259;98688;ich bin erster stellvertretender vorsitzender der delegation für malta;ich bin erster stellvertretender vorsitzender der delegation für malta;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321489.mp3;common_voice_de_21321489.mp3;0;312;312;119040;die in den arbeitsmarkt integrierten personen sind weiterhin ungleichheiten ausgesetzt;die in den arbeitsmarkt integrierten personen sind weiterhin ungleichheiten ausgesetzt;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321490.mp3;common_voice_de_21321490.mp3;0;279;279;106368;derzeit führen wir gespräche mit den mitgliedstaaten zu diesem wichtigen thema;derzeit führen wir gespräche mit den mitgliedstaaten zu diesem wichtigen thema;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321493.mp3;common_voice_de_21321493.mp3;0;147;147;55680;darüber hat noch niemand gesprochen;darüber hat noch niemand gesprochen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321502.mp3;common_voice_de_21321502.mp3;0;292;292;111360;einige durchaus positive entwicklungen in der europäischen energiepolitik übersehe ich nicht;einige durchaus positive entwicklungen in der europäischen energiepolitik übersehe ich nicht;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321503.mp3;common_voice_de_21321503.mp3;0;234;234;89088;vielleicht schafft es deutschland ja wenigstens ins halbfinale;vielleicht schafft es deutschland ja wenigstens ins halbfinale;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321506.mp3;common_voice_de_21321506.mp3;0;116;116;43776;wir sind alle betroffen;wir sind alle betroffen;train
cv-corpus-6.1-2020-12-11/de;372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8;common-voice-de-30v30;common_voice_de_21321519.mp3;common_voice_de_21321519.mp3;0;283;283;107904;selbstverständlich wollten wir das gespräch über das neue abkommen aufgenommen werden;selbstverständlich wollten wir dass gespräche über das neue abkommen aufgenommen werden;train
